rowid,dataset,rep,primateMRCA,model,DG,DP,G,P,S,tree
1825,10,13,54,fitSYM,0.011011363202101172,5.104878810474432e-4,0.7260195283875757,0.2624586205292758,0,Kuderna et al
1826,10,13,62,fitSYM,0.3247681313257415,0.28008511006898146,0.08974592726873795,0.3054008313365391,0,Olivier et al
1827,10,14,54,fitSYM,0.013829683125170572,6.458291142263455e-4,0.7020529468645833,0.2834715408960198,0,Kuderna et al
1828,10,14,62,fitSYM,0.29299755990700466,0.2470960672051502,0.09318018152971393,0.36672619135813117,0,Olivier et al
1829,10,15,54,fitSYM,0.009188996540277095,5.234897746063923e-4,0.7972903036479561,0.19299721003716042,0,Kuderna et al
1830,10,15,62,fitSYM,0.35423511712188493,0.3025668528526585,0.06456991907439287,0.2786281109510636,0,Olivier et al
1831,10,16,54,fitSYM,0.016930770285869194,5.92086181568904e-4,0.6155476780751108,0.36692946545745114,0,Kuderna et al
1832,10,16,62,fitSYM,0.3371288928093417,0.28974340516498,0.09994914917171994,0.2731785528539583,0,Olivier et al
1833,10,17,54,fitSYM,0.007990470071667866,4.1720525163100485e-4,0.7895318493736879,0.20206047530301324,0,Kuderna et al
1834,10,17,62,fitSYM,0.32123087839882974,0.27948693849659384,0.09444687623064656,0.3048353068739299,0,Olivier et al
1835,10,18,54,fitSYM,0.014560574752632354,5.916141447397795e-4,0.6729835486446317,0.3118642624579962,0,Kuderna et al
1836,10,18,62,fitSYM,0.32004155042494165,0.2775450932885373,0.09356469454155594,0.3088486617449651,0,Olivier et al
1837,10,19,54,fitSYM,0.00799047007625309,4.172052567545607e-4,0.7895318490644805,0.20206047560251192,0,Kuderna et al
1838,10,19,62,fitSYM,0.33163948653881903,0.290425044297771,0.09925929852130161,0.2786761706421085,0,Olivier et al
1839,10,20,54,fitSYM,0.009188996539351745,5.234897742692787e-4,0.7972903036355156,0.19299721005086345,0,Kuderna et al
1840,10,20,62,fitSYM,0.3586418282600308,0.3076433403949774,0.08925843095969263,0.24445640038529912,0,Olivier et al
1841,10,21,54,fitSYM,0.011011363535388638,5.104878942532001e-4,0.7260195257872152,0.2624586227831431,0,Kuderna et al
1842,10,21,62,fitSYM,0.3450209480944648,0.295639451185547,0.07229763375141209,0.2870419669685762,0,Olivier et al
1843,10,22,54,fitSYM,0.017280415197811982,5.31377202499979e-4,0.6001524234602159,0.3820357841394721,0,Kuderna et al
1844,10,22,62,fitSYM,0.2991926786590921,0.2571883872876825,0.0918900156451404,0.35172891840808507,0,Olivier et al
1845,10,23,54,fitSYM,0.007990470071370223,4.172052424065354e-4,0.7895318497901372,0.20206047489608597,0,Kuderna et al
1846,10,23,62,fitSYM,0.3170549917575519,0.2726438248327589,0.09175778142614131,0.31854340198354786,0,Olivier et al
1847,10,24,54,fitSYM,0.009188996539361213,5.234897742888314e-4,0.7972903036714954,0.19299721001485448,0,Kuderna et al
1848,10,24,62,fitSYM,0.3368425799359162,0.29285894824662867,0.0953522807804579,0.2749461910369972,0,Olivier et al
1849,10,25,54,fitSYM,0.00799047006559479,4.1720522265274214e-4,0.7895318508025775,0.20206047390917503,0,Kuderna et al
1850,10,25,62,fitSYM,0.29431718770352044,0.24901086486842694,0.09453290557650354,0.3621390418515492,0,Olivier et al
1851,10,26,54,fitSYM,0.007990470087726104,4.1720526404070236e-4,0.7895318486600124,0.20206047598822088,0,Kuderna et al
1852,10,26,62,fitSYM,0.43625838019531066,0.3209029296193314,0.19684190634331622,0.045996783842041616,0,Olivier et al
1853,10,27,54,fitSYM,0.013829286101286203,6.458569382212502e-4,0.7020604569165385,0.28346440004395407,0,Kuderna et al
1854,10,27,62,fitSYM,0.31727793890681727,0.26542941381381147,0.09284706515954612,0.3244455821198252,0,Olivier et al
1855,10,28,54,fitSYM,0.013828737874598247,6.458600712176935e-4,0.702069970528362,0.2834554315258221,0,Kuderna et al
1856,10,28,62,fitSYM,0.3205406681352274,0.2704114183436534,0.07307746836523647,0.33597044515588287,0,Olivier et al
1857,10,29,54,fitSYM,0.007990470101425581,4.1720528689613703e-4,0.7895318474757212,0.20206047713595704,0,Kuderna et al
1858,10,29,62,fitSYM,0.29319312996123625,0.24920488745701597,0.09628454031354357,0.36131744226820434,0,Olivier et al
1859,10,30,54,fitSYM,0.020150793709791753,7.03124813049146e-4,0.597721350391018,0.3814247310861411,0,Kuderna et al
1860,10,30,62,fitSYM,0.3213026521335027,0.27841461053335687,0.09313368470856064,0.3071490526245798,0,Olivier et al
1861,10,31,54,fitSYM,0.011810217442954895,5.219949680933335e-4,0.7071803040037572,0.28048748358519465,0,Kuderna et al
1862,10,31,62,fitSYM,0.327469609140336,0.2837437233331362,0.09124695002560074,0.2975397175009271,0,Olivier et al
1863,10,32,54,fitSYM,0.009188996541873011,5.234897741501418e-4,0.7972903036101427,0.19299721007383408,0,Kuderna et al
1864,10,32,62,fitSYM,0.33778381155982995,0.2921218945172672,0.0766163450195494,0.29347794890335344,0,Olivier et al
1865,10,33,54,fitSYM,0.014560574752815024,5.916141448241743e-4,0.6729835485871296,0.31186426251523125,0,Kuderna et al
1866,10,33,62,fitSYM,0.3372436281703703,0.2917845671987944,0.07652999946624688,0.29444180516458845,0,Olivier et al
1867,10,34,54,fitSYM,0.01181021744808468,5.219949730705897e-4,0.7071803042181997,0.2804874833606451,0,Kuderna et al
1868,10,34,62,fitSYM,0.3716593249116965,0.3182364701633326,0.08090572333421876,0.22919848159075215,0,Olivier et al
1869,10,35,54,fitSYM,0.009188996541523395,5.23489771837006e-4,0.7972903037823538,0.19299720990428573,0,Kuderna et al
1870,10,35,62,fitSYM,0.3087950260255692,0.26203876113004543,0.08301914284918734,0.34614706999519806,0,Olivier et al
1871,10,36,54,fitSYM,0.007990470164341231,4.1720530039857844e-4,0.789531846258074,0.20206047827718615,0,Kuderna et al
1872,10,36,62,fitSYM,0.36922487785482655,0.32400278223578527,0.07967945451687819,0.22709288539251002,0,Olivier et al
1873,10,37,54,fitSYM,0.013829267495481728,6.458887416431157e-4,0.7020652783225503,0.2834595654403249,0,Kuderna et al
1874,10,37,62,fitSYM,0.349675327419522,0.3064716837810429,0.10024720831512919,0.24360578048430576,0,Olivier et al
1875,10,38,54,fitSYM,0.00799047005701661,4.172052847054312e-4,0.7895318479616883,0.20206047669658958,0,Kuderna et al
1876,10,38,62,fitSYM,0.2937821789579185,0.24780685722262638,0.09351071948394997,0.36490024433550516,0,Olivier et al
1877,10,39,54,fitSYM,0.009188996540554533,5.23489774070724e-4,0.7972903036190233,0.19299721006635143,0,Kuderna et al
1878,10,39,62,fitSYM,0.33807170499120653,0.2949449393076513,0.09633737546986598,0.2706459802312762,0,Olivier et al
1879,10,40,54,fitSYM,0.011810217439918991,5.219949642705748e-4,0.7071803038839787,0.2804874837118318,0,Kuderna et al
1880,10,40,62,fitSYM,0.32741978730235877,0.2836988940757416,0.09113302697705082,0.29774829164484884,0,Olivier et al
1881,10,41,54,fitSYM,0.013830071738420055,6.457982907929037e-4,0.7020570266706212,0.2834671033001659,0,Kuderna et al
1882,10,41,62,fitSYM,0.2827773378539268,0.23787149316030884,0.08129639290722289,0.39805477607854145,0,Olivier et al
1883,10,42,54,fitSYM,0.01181021744095702,5.21994968744511e-4,0.7071803040891201,0.2804874835011784,0,Kuderna et al
1884,10,42,62,fitSYM,0.349405575198801,0.305892108353433,0.09944399477509612,0.24525832167266992,0,Olivier et al
1885,10,43,54,fitSYM,0.009188996537867524,5.234897746146311e-4,0.7972903036995959,0.19299720998792205,0,Kuderna et al
1886,10,43,62,fitSYM,0.27717612250750284,0.22976354739023228,0.08561476980906285,0.40744556029320217,0,Olivier et al
1887,10,44,54,fitSYM,0.012706811947267213,4.815063571351499e-4,0.67443996497266,0.3123717167229376,0,Kuderna et al
1888,10,44,62,fitSYM,0.2929793014072626,0.2471960623839723,0.09318252969293005,0.3666421065158351,0,Olivier et al
1889,10,45,54,fitSYM,0.007990470091702855,4.172052913539242e-4,0.78953184735692,0.20206047726002327,0,Kuderna et al
1890,10,45,62,fitSYM,0.2931984642552932,0.24772184197853306,0.09434441933941752,0.36473527442675624,0,Olivier et al
1891,10,46,54,fitSYM,0.0110113633081173,5.104878851903011e-4,0.7260195275781586,0.2624586212285338,0,Kuderna et al
1892,10,46,62,fitSYM,0.29837580910810557,0.2541219390520795,0.08825051490573874,0.3592517369340761,0,Olivier et al
1893,10,47,54,fitSYM,0.009188996538895215,5.234897737140265e-4,0.7972903037225259,0.19299720996486489,0,Kuderna et al
1894,10,47,62,fitSYM,0.37310066737696346,0.32549260549577813,0.07782931831769715,0.22357740880956128,0,Olivier et al
1895,10,48,54,fitSYM,0.014560574756059416,5.91614143802738e-4,0.6729835485120688,0.3118642625880691,0,Kuderna et al
1896,10,48,62,fitSYM,0.30731580700222955,0.2616894485668515,0.09925508221002724,0.3317396622208918,0,Olivier et al
1897,10,49,54,fitSYM,0.01181021744530582,5.21994971812465e-4,0.7071803041621025,0.2804874834207792,0,Kuderna et al
1898,10,49,62,fitSYM,0.32482921708968077,0.2788425380886097,0.10327635199277005,0.29305189282893945,0,Olivier et al
1899,10,50,54,fitSYM,0.02160997996908281,5.746852810268179e-4,0.5618108222761206,0.41600451247376985,0,Kuderna et al
1900,10,50,62,fitSYM,0.3348856378539684,0.28098351557726475,0.12398830329999229,0.2601425432687745,0,Olivier et al
1901,10,51,54,fitSYM,0.007990470072169223,4.172052334135672e-4,0.789531850200062,0.20206047449435527,0,Kuderna et al
1902,10,51,62,fitSYM,0.29834655203867533,0.25189572978163244,0.09062436723690927,0.359133350942783,0,Olivier et al
1903,10,52,54,fitSYM,0.007990470070584501,4.1720523479026473e-4,0.7895318501598368,0.20206047453478834,0,Kuderna et al
1904,10,52,62,fitSYM,0.2923202461850162,0.24668761223755462,0.0937523246335942,0.36723981694383495,0,Olivier et al
1905,10,53,54,fitSYM,0.02160998465547561,5.746848776320752e-4,0.5618107676182066,0.41600456284868575,0,Kuderna et al
1906,10,53,62,fitSYM,0.3129933532405376,0.26952602650651125,0.09907092298626995,0.3184096972666812,0,Olivier et al
1907,10,54,54,fitSYM,0.007990470050900221,4.1720524122270097e-4,0.789531850061895,0.20206047464598217,0,Kuderna et al
1908,10,54,62,fitSYM,0.34257721906428834,0.28683077776558197,0.07421738586905216,0.29637461730107756,0,Olivier et al
1909,10,55,54,fitSYM,0.01382857644788081,6.459252502774314e-4,0.7020631017470839,0.28346239655475797,0,Kuderna et al
1910,10,55,62,fitSYM,0.3098733714780044,0.26096373844445825,0.08575883387036082,0.34340405620717646,0,Olivier et al
1911,10,56,54,fitSYM,0.017280349154216466,5.313884483978402e-4,0.6001533855277988,0.3820348768695868,0,Kuderna et al
1912,10,56,62,fitSYM,0.29882304273411486,0.2567124525731326,0.0916121978642927,0.35285230682845997,0,Olivier et al
1913,10,57,54,fitSYM,0.018872226684134907,4.869612898227714e-4,0.5691330759704241,0.41150773605561825,0,Kuderna et al
1914,10,57,62,fitSYM,0.336697515647664,0.2923596144625029,0.07783928833247462,0.29310358155735855,0,Olivier et al
1915,10,58,54,fitSYM,0.013829641065852709,6.458305986677917e-4,0.7020586647727195,0.2834658635627601,0,Kuderna et al
1916,10,58,62,fitSYM,0.3716449139727308,0.31806804529614674,0.08169093974910242,0.22859610098201993,0,Olivier et al
1917,10,59,54,fitSYM,0.012706811947590844,4.815063570204863e-4,0.6744399650582797,0.3123717166371089,0,Kuderna et al
1918,10,59,62,fitSYM,0.3301905400342194,0.2829705582802278,0.087551580914958,0.2992873207705949,0,Olivier et al
1919,10,60,54,fitSYM,0.007990470078631217,4.172052429234846e-4,0.789531849699036,0.2020604749794093,0,Kuderna et al
1920,10,60,62,fitSYM,0.3344777718511197,0.2874585676992607,0.10054736891687589,0.2775162915327438,0,Olivier et al
1921,10,61,54,fitSYM,0.02015075322121272,7.03134835685256e-4,0.5977181304747191,0.3814279814683829,0,Kuderna et al
1922,10,61,62,fitSYM,0.3507440142360076,0.30338422106325685,0.06872677186498787,0.27714499283574773,0,Olivier et al
1923,10,62,54,fitSYM,0.013829681223429474,6.458358132956269e-4,0.7020562286537677,0.28346825430950706,0,Kuderna et al
1924,10,62,62,fitSYM,0.37090725955586895,0.31850115632056675,0.0821182191191344,0.2284733650044299,0,Olivier et al
1925,10,63,54,fitSYM,0.014560574738847917,5.916141533157118e-4,0.6729835490199991,0.3118642620878373,0,Kuderna et al
1926,10,63,62,fitSYM,0.37342795792414596,0.3255352333232229,0.07658770031747275,0.22444910843515847,0,Olivier et al
1927,10,64,54,fitSYM,0.020150827916559543,7.031422260390899e-4,0.5977187184644226,0.38142731139297886,0,Kuderna et al
1928,10,64,62,fitSYM,0.29223759977083597,0.24807897886424118,0.0955998860784401,0.3640835352864828,0,Olivier et al
1929,10,65,54,fitSYM,0.009188996538565334,5.2348977490956e-4,0.7972903035943484,0.1929972100921767,0,Kuderna et al
1930,10,65,62,fitSYM,0.34955911633443537,0.2993505862528519,0.08440054159080573,0.26668975582190696,0,Olivier et al
1931,10,66,54,fitSYM,0.017280336209346752,5.314044750843624e-4,0.6001518947320428,0.382036364583526,0,Kuderna et al
1932,10,66,62,fitSYM,0.35235933619963244,0.30614195662593685,0.08012282041338795,0.26137588676104273,0,Olivier et al
1933,10,67,54,fitSYM,0.021609983296157747,5.746850781232476e-4,0.5618108001843868,0.4160045314413323,0,Kuderna et al
1934,10,67,62,fitSYM,0.3553888097436891,0.2984899520295531,0.13796065875827196,0.20816057946848585,0,Olivier et al
1935,10,68,54,fitSYM,0.012775286618566833,6.328601898543719e-4,0.7255182530248796,0.2610736001666992,0,Kuderna et al
1936,10,68,62,fitSYM,0.30567432512809767,0.2624300146482549,0.08796946128441122,0.3439261989392363,0,Olivier et al
1937,10,69,54,fitSYM,0.009188996537209988,5.234897741442784e-4,0.7972903037124562,0.19299720997618947,0,Kuderna et al
1938,10,69,62,fitSYM,0.3192989653231402,0.2731019387197568,0.09554904974914828,0.3120500462079548,0,Olivier et al
1939,10,70,54,fitSYM,0.007990470109460043,4.172052813878315e-4,0.789531847661679,0.2020604769474732,0,Kuderna et al
1940,10,70,62,fitSYM,0.31359417427091524,0.2685108989346283,0.0971060346825003,0.3207888921119562,0,Olivier et al
1941,10,71,54,fitSYM,0.013829613864328084,6.458536531878322e-4,0.7020520372440076,0.2834724952384765,0,Kuderna et al
1942,10,71,62,fitSYM,0.33730741431361244,0.29338150823662074,0.09502330290570102,0.2742877745440658,0,Olivier et al
1943,10,72,54,fitSYM,0.009188996540861251,5.234897743880946e-4,0.7972903035408316,0.19299721014391896,0,Kuderna et al
1944,10,72,62,fitSYM,0.3124054046480653,0.2669776828624897,0.09833579317770086,0.3222811193117441,0,Olivier et al
1945,10,73,54,fitSYM,0.011810217442476158,5.219949710918664e-4,0.7071803041825214,0.2804874834039106,0,Kuderna et al
1946,10,73,62,fitSYM,0.3568869757871613,0.3062446908271185,0.07644861693113651,0.2604197164545838,0,Olivier et al
1947,10,74,54,fitSYM,0.011011363829964354,5.104879056794802e-4,0.7260195234713054,0.2624586247930508,0,Kuderna et al
1948,10,74,62,fitSYM,0.3628237436859847,0.3098364663701204,0.07588460445040657,0.25145518549348833,0,Olivier et al
1949,10,75,54,fitSYM,0.021609987209209123,5.746847218345343e-4,0.5618107023659047,0.41600462570305174,0,Kuderna et al
1950,10,75,62,fitSYM,0.35062730271172154,0.30289344634176785,0.06813340382019098,0.27834584712631966,0,Olivier et al
1951,10,76,54,fitSYM,0.01181021744326307,5.21994969723843e-4,0.7071803041386516,0.2804874834483615,0,Kuderna et al
1952,10,76,62,fitSYM,0.3532516180758267,0.3068024194188961,0.0800880896274683,0.2598578728778089,0,Olivier et al
1953,10,77,54,fitSYM,0.007990470053749208,4.1720522423681035e-4,0.7895318508150749,0.20206047390693907,0,Kuderna et al
1954,10,77,62,fitSYM,0.31822251055841305,0.2740536790186796,0.09251174009655701,0.31521207032635046,0,Olivier et al
1955,10,78,54,fitSYM,0.011011363227050248,5.104878819996817e-4,0.7260195282044503,0.2624586206864999,0,Kuderna et al
1956,10,78,62,fitSYM,0.2916939077875604,0.24494927686074844,0.091993698735871,0.37136311661582017,0,Olivier et al
1957,10,79,54,fitSYM,0.01382911016687341,6.458475851872226e-4,0.7020632949672193,0.28346174728072016,0,Kuderna et al
1958,10,79,62,fitSYM,0.2984693227003055,0.25005447851489027,0.08852430592775618,0.3629518928570481,0,Olivier et al
1959,10,80,54,fitSYM,0.01382989401085168,6.458246391896188e-4,0.7020553619554349,0.28346891939452384,0,Kuderna et al
1960,10,80,62,fitSYM,0.3171319342191874,0.27445502569114744,0.09466938864491865,0.31374365144474653,0,Olivier et al
1961,10,81,54,fitSYM,0.007990470086424995,4.172052934572659e-4,0.7895318472928912,0.20206047732722665,0,Kuderna et al
1962,10,81,62,fitSYM,0.3559014355283277,0.29907424461656473,0.13783407024427297,0.20719024961083451,0,Olivier et al
1963,10,82,54,fitSYM,0.014560574741035861,5.916141501778955e-4,0.6729835489377912,0.3118642621709951,0,Kuderna et al
1964,10,82,62,fitSYM,0.29162312198090706,0.24442425183639926,0.0764904536614978,0.3874621725211959,0,Olivier et al
1965,10,83,54,fitSYM,0.0091889965386746,5.234897745874359e-4,0.7972903035635837,0.1929972101231543,0,Kuderna et al
1966,10,83,62,fitSYM,0.29972145155327357,0.25634911623700324,0.08953092939434372,0.3543985028153795,0,Olivier et al
1967,10,84,54,fitSYM,0.01382952721405695,6.458478086878486e-4,0.7020591299178844,0.2834654950593708,0,Kuderna et al
1968,10,84,62,fitSYM,0.3041336591018158,0.26034773499454367,0.08735935884811859,0.34815924705552204,0,Olivier et al
1969,10,85,54,fitSYM,0.011810217440300346,5.219949673482827e-4,0.7071803041088809,0.28048748348347047,0,Kuderna et al
1970,10,85,62,fitSYM,0.3609407824122369,0.31484500685392486,0.07496004311760572,0.24925416761623248,0,Olivier et al
1971,10,86,54,fitSYM,0.012706811945610826,4.815063575160843e-4,0.6744399649683739,0.3123717167284992,0,Kuderna et al
1972,10,86,62,fitSYM,0.31947720473518,0.2762181078290796,0.09401902082574938,0.3102856666099911,0,Olivier et al
1973,10,87,54,fitSYM,0.011810217438877018,5.219949670654896e-4,0.7071803041033271,0.28048748349073044,0,Kuderna et al
1974,10,87,62,fitSYM,0.2975956138358348,0.2545361689042468,0.08998050211744207,0.35788771514247636,0,Olivier et al
1975,10,88,54,fitSYM,0.011810217438995959,5.219949670810867e-4,0.707180304063946,0.2804874835299768,0,Kuderna et al
1976,10,88,62,fitSYM,0.3127336652830207,0.2615907466314272,0.059660492768556346,0.36601509531699583,0,Olivier et al
1977,10,89,54,fitSYM,0.021609980970552715,5.746853631519993e-4,0.5618108097649038,0.4160045239013914,0,Kuderna et al
1978,10,89,62,fitSYM,0.3180217840092533,0.2765230610403052,0.09459638215117946,0.310858772799262,0,Olivier et al
1979,10,90,54,fitSYM,0.007990470087883237,4.1720526356058864e-4,0.7895318486569742,0.20206047599158194,0,Kuderna et al
1980,10,90,62,fitSYM,0.2984058545701335,0.25209047507555055,0.09153288604529025,0.35797078430902574,0,Olivier et al
1981,10,91,54,fitSYM,0.00799047006917636,4.1720526393668027e-4,0.7895318488199483,0.2020604758469386,0,Kuderna et al
1982,10,91,62,fitSYM,0.3152022164716676,0.2703459249770778,0.0974598031289948,0.31699205542225994,0,Olivier et al
1983,10,92,54,fitSYM,0.009188996536135892,5.234897753199667e-4,0.797290303629463,0.19299721005908121,0,Kuderna et al
1984,10,92,62,fitSYM,0.3043503440818282,0.25404509373948814,0.08655440362038014,0.3550501585583035,0,Olivier et al
1985,10,93,54,fitSYM,0.009188996540860165,5.234897749253732e-4,0.7972903035266653,0.19299721015754914,0,Kuderna et al
1986,10,93,62,fitSYM,0.32748053271166894,0.28380484267920736,0.09136801529409383,0.2973466093150299,0,Olivier et al
1987,10,94,54,fitSYM,0.012706811948935151,4.815063566274136e-4,0.6744399648761422,0.31237171681829534,0,Kuderna et al
1988,10,94,62,fitSYM,0.34888631780770085,0.2984747269099432,0.08424472449599187,0.26839423078636404,0,Olivier et al
1989,10,95,54,fitSYM,0.018872216318474088,4.8696225030434037e-4,0.5691330455040945,0.4115077759271272,0,Kuderna et al
